Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,Lithology Prefix,Lithology Principal Name,Texture Rank,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1463B-38X-1-A,0,150.0,320.8,322.3,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,common [B06],4.0,,,"Partially lithified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Pyrite concentrated in burrows and there are a few nodules (mm's long). Forams are smaller and sparse. Occasional bryozoan and bivalve fragment.",,,,356,U1463,B,38,X,1,A
356-U1463B-38X-1-A,0,150.0,320.8,322.3,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1463,B,38,X,1,A
356-U1463B-38X-2-A,0,150.0,322.3,323.8,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),planar lamination,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Small forams common towards the base of the Section. Pyrite and forms concentrated in burrows. Occasional bivalve and bryozoan fragments",,,,356,U1463,B,38,X,2,A
356-U1463B-38X-3-A,0,150.0,323.8,325.3,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Disseminated pyrite and forams",,,,356,U1463,B,38,X,3,A
356-U1463B-38X-3-A,0,150.0,323.8,325.3,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1463,B,38,X,3,A
356-U1463B-38X-4-A,0,100.0,325.3,326.3,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Small benthic forams common also disseminated pyrite and pyrite nodules. Bivalve and bryozoa fragment",,,,356,U1463,B,38,X,4,A
356-U1463B-38X-4-A,0,100.0,325.3,326.3,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1463,B,38,X,4,A
356-U1463B-38X-5-A,0,93.0,326.3,327.23,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,,planar lamination,pyrite (disseminated),,moderate [B06],3.0,,,"Patially lithified, greenish gray, homogenous mudstone with fine sand size grains and moderate bioturbation. Small benthic forams and disseminated pyrite",,,,356,U1463,B,38,X,5,A
356-U1463B-38X-CC-A,0,29.0,327.23,327.52,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, greenish gray homogeneous mudstone with fine sand size grains and moderate bioturbation. Disseminated benthic forams and pyrite",,,,356,U1463,B,38,X,CC,A
356-U1463B-38X-CC-A,29,39.0,327.52,327.62,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,38,X,CC,A
356-U1463B-39X-1-A,0,150.0,330.5,332.0,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (planktic),parallel lamination,pyrite nodule,,common [B06],4.0,,,"LIthified, light greenish gray, homogeneous mudstone with fine sand size grains and common bioturbation (chondrites). Few bryozoan and two urchin spine. Hematite grains in burrow. Few pyrite nodules (mm's long). Disseminated pyrite and forams in the upper part of the section",,,,356,U1463,B,39,X,1,A
356-U1463B-39X-2-A,0,141.0,332.0,333.41,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,,parallel lamination,pyrite nodule,,common [B06],4.0,,,"Lithified, light greenish gray homogeneous mudstone with fine sand size grains and common bioturbation. Parallel laminae in the upper 5 cm. Pyrite nodules are common up to 10 mm. Burrows filled with hematitie. Bivalve and bryozoan fragments. Common forams",,,,356,U1463,B,39,X,2,A
356-U1463B-39X-3-A,0,150.0,333.5,335.0,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,,,pyrite (disseminated),,common [B06],4.0,,,"Lithified, light greenish gray homogeneous mudstone with fine sand and common bioturbation.",,,,356,U1463,B,39,X,3,A
356-U1463B-39X-4-A,0,147.0,335.0,336.47,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),parallel lamination,pyrite (disseminated),,common [B06],4.0,,,"Lithified, light greenish gray homogeneous mudstone with fine sand and common bioturbation (Chondrites). Soft sediment deformation (fault 93-98 cm) sub-vertical displaced burrows. Parallel bedding 54-64 cm, slightly inclined with sand grains including pyrite and forams. Occasional bivalve and bryozoan fragments",,,,356,U1463,B,39,X,4,A
356-U1463B-39X-4-A,0,147.0,335.0,336.47,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1463,B,39,X,4,A
356-U1463B-39X-5-A,0,62.0,336.47,337.09,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Lithified, light greenish gray homogeneous mudstone with fine sand size grains and moderate bioturbation. Pyrite nodules and dissemianted. Also small forams disseminated. Pyrite and forams concentrated in burrows.",,,,356,U1463,B,39,X,5,A
356-U1463B-39X-5-A,0,62.0,336.47,337.09,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1463,B,39,X,5,A
356-U1463B-39X-CC-A,0,27.0,337.09,337.36,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Lithified, light greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Small benthic forams and disseminated pyrite. Also pyrite nodules",,,,356,U1463,B,39,X,CC,A
356-U1463B-39X-CC-A,27,37.0,337.36,337.46,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,39,X,CC,A
356-U1463B-40X-1-A,0,150.0,340.2,341.7,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),parallel lamination,pyrite nodule,thinly bedded [I54],moderate [B06],3.0,,,"Lithified, light greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation (Chondrites burrows). A bed with parallel laminae between 111-114 cm. Pyrite nodule and small benthic forams disseminated throughout the section. Pyritised sea urchin spine and a bryozoan",,,,356,U1463,B,40,X,1,A
356-U1463B-40X-2-A,0,140.0,341.7,343.1,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,complete [B06],6.0,,,"Lithified, light greenish gray homogeneous mudstone with fine sand size grains and complete bioturbation. Pyrite and forams are disseminated in the matrix and also concentrated in burrows. Pyrite nodules in burrows. Crustaceans, rare , bryozoan and bivalve fragments",,,,356,U1463,B,40,X,2,A
356-U1463B-40X-2-A,0,140.0,341.7,343.1,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1463,B,40,X,2,A
356-U1463B-40X-3-A,0,102.0,343.1,344.12,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite nodule,,moderate [B06],3.0,,,"Lithified, light greenish gray homogeneous mdustone with fine sand size grains and moderate bioturbation (Chondrities). Sparse benthic forams and dissemianted pyrite. Few pyrite nodules in burrows.",,,,356,U1463,B,40,X,3,A
356-U1463B-40X-4-A,0,70.0,344.12,344.82,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,neritic,light green,foraminifera (small benthic),,pyrite nodule,,slight [B06],2.0,,,"LIthified, light greenish gray homogeneous mudstone with fine sand size grains and slight bioturbation. Very sparse forams and disseminated pyrite",,,,356,U1463,B,40,X,4,A
356-U1463B-40X-CC-A,0,31.0,344.82,345.13,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"LIthified, light greenish gray homogeneous mudstone with fine sand size grains and slight bioturbation. Very sparse forams and disseminated pyrite",,,,356,U1463,B,40,X,CC,A
356-U1463B-40X-CC-A,31,41.0,345.13,345.23,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,40,X,CC,A
356-U1463B-41X,0,0.0,344.2,344.2,,,,,,,,,,,,,,,,,no recovery,,,,356,U1463,B,41,X,,
356-U1463B-42X-1-A,0,150.0,350.6,352.1,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light gray,,slump fold [BJ80],pyrite nodule,,common [B06],4.0,sharp,sub-horizontal,"Lithified, light gray, homogeneous mudstone with fine sand size grains and common bioturation. Pyrite nodules Sea urchin spine. Soft sediment deformation (microfaults and folds) from 97 to 150 cm. Sub-horizontal contacts 76 and 97 cm above the microfaults",,,,356,U1463,B,42,X,1,A
356-U1463B-42X-2-A,0,150.0,352.1,353.6,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,,,concretion [BJ80],,moderate [B06],3.0,,,"Lithified, light greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Sparse forams, one bivalve and bryozoan fragment. A pyrite concretion",,,,356,U1463,B,42,X,2,A
356-U1463B-42X-3-A,0,141.0,353.6,355.01,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,,,pyrite (disseminated),,moderate [B06],3.0,,,"LIthified, light greenish gray homogenous mudstone with fine sand size grains and common bioturbation. Sparse benthic forams, one urchin spine",,,,356,U1463,B,42,X,3,A
356-U1463B-42X-4-A,0,150.0,355.1,356.6,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,,parallel lamination,pyrite (disseminated),,complete [B06],6.0,,,"Lithiified, light greenish gray, mudstone with complete bioturbation. From 65-101 cm abundant sand size grains disseminated in mudstone and as inclined laminae. Tube",,,,356,U1463,B,42,X,4,A
356-U1463B-42X-5-A,0,150.0,356.6,358.1,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,,,pyrite (disseminated),,common [B06],4.0,,,Lithified dark greenish gray mudstone with sand size grains disseminated. Grains include pyrite. White concretion at 20 cm (few mm long) Bivalves and bryozoan fragments.,,,,356,U1463,B,42,X,5,A
356-U1463B-42X-6-A,0,121.0,358.1,359.31,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark greenish gray,,,pyrite (disseminated),,common [B06],4.0,,,"LIthified, dark greenish gray wackestone with sand size grains and common bioturbation. Abundant disseminated pyrite throughout the Section. One bivalve fragment and sparse forams",,,,356,U1463,B,42,X,6,A
356-U1463B-42X-7-A,0,74.0,359.31,360.05,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark greenish gray,,,concretion [BJ80],,common [B06],4.0,,,"LIthified, dark greenish gray wackestone with sand size grains and common bioturbation. Abundant disseminated pyrite. White, mm concretion. Few cm long bivalve. Pyrite nodule few mm long, Sparse forams",,,,356,U1463,B,42,X,7,A
356-U1463B-42X-CC-A,0,26.0,360.05,360.31,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark greenish gray,,,pyrite (disseminated),,common [B06],4.0,,,"LIthified, dark greenish gray wackestone with sand size grains and common bioturbation. Abundant disseminated pyrite. Pyrite nodule few mm long, Sparse forams",,,,356,U1463,B,42,X,CC,A
356-U1463B-42X-CC-A,26,36.0,360.31,360.41,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,42,X,CC,A
356-U1463B-43X-1-A,0,150.0,360.3,361.8,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,,phosphatic nodule,,common [B06],4.0,,,"LIthified, dark greenish gray packstone with sand size grains and common bioturbation. Abundant disseminated pyrite. Six sea urchin spines and bialve fragments. White concretion 2 mm long. Hematite filled burrows and pyrite nodule (2 mm long)",,,,356,U1463,B,43,X,1,A
356-U1463B-43X-2-A,0,150.0,361.8,363.3,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,,pyrite (disseminated),,common [B06],4.0,,,"Lithified, dark greenish gray packstone with sand size grains, and common bioturbation. Chondrites burrows. Three sea urchin spines, barnacle fragments, some bryozoan fragments. Sparse forams.",,,,356,U1463,B,43,X,2,A
356-U1463B-43X-3-A,0,150.0,363.3,364.8,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,parallel lamination,pyrite (disseminated),,common [B06],4.0,sharp,sub-horizontal,"Lithified, dark greenish gray packstone with sand size grains and common bioturbation. Chondirtes burrows. An interval of parallel bedding between 74-81 cm. The laminae are sub-horizontal and contain sand size grains and pyrite grains. Bryozoan and four urchin spines. Few forams",,,,356,U1463,B,43,X,3,A
356-U1463B-43X-4-A,0,149.0,364.8,366.29,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),,common [B06],4.0,,,"Lithified, dark greenish gray packstone with sand size grains and moderate bioturbation. Forams are common. Sea urchin spine, bryozoan fragment and a tube",,,,356,U1463,B,43,X,4,A
356-U1463B-43X-5-A,0,127.0,366.29,367.56,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,foraminifera (planktic),,pyrite (disseminated),thinly bedded [I54],common [B06],4.0,sharp,sub-horizontal,"Lithified, dark greenish gray packstone with sand size grains and common bioturbation. A bed 110 to 126 with sharp and subhorizontal contacts. Sparse benthic foraminifers and disseminated pyrite and pyrite nodules A few bivalve and bryozoan fragments and one urchin spine.",,,,356,U1463,B,43,X,5,A
356-U1463B-43X-6-A,0,134.0,367.56,368.9,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),thinly bedded [I54],common [B06],4.0,bioturbated,sub-horizontal,"Lithified, dark greenish gray packstone with sand size grains and common bioturbation. A bed in the upper 4 cm is the continuation of the bed from the previous section. Its basal contact is bioturbated. Bryozoan fragments present. Forams and bivalve fragments are increasing down the section. Pyrite in burrows, sparse hematite",,,,356,U1463,B,43,X,6,A
356-U1463B-43X-CC-A,0,34.0,368.9,369.24,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,parallel lamination,pyrite (disseminated),thinly bedded [I54],common [B06],4.0,sharp,sub-horizontal,"Lithified, dark greenish gray packstone with sand size grains and common bioturbation. A bed in the upper 3 cm with sand laminae. Its basal contact is sharp. Bryozoan fragments present. Forams and bivalve fragments are increasing down the section.",,,,356,U1463,B,43,X,CC,A
356-U1463B-43X-CC-A,34,44.0,369.24,369.34,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,43,X,CC,A
356-U1463B-44X-1-A,0,150.0,370.0,371.5,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,,parallel lamination,pyrite (disseminated),thinly bedded [I54],common [B06],4.0,sharp,sub-horizontal,"Lithified light greenish gray packstone with sand size grains and common bioturbation. At 110 -113 cm a sand bed with sharp top and bottom contacts Bivalves, forams and bryozoa and one urchin spine. A burrow contains a larger concentration of bryozoan than forams. The part of the burrow that contains the bryozoan is 6 cm thick.",,,,356,U1463,B,44,X,1,A
356-U1463B-44X-2-A,0,109.0,371.5,372.59,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light grayish green,,,pyrite (disseminated),,common [B06],4.0,,,"Lithified, dark greenish gray packstone with sand size grains and common bioturbation.Sparse forams and bryozoa fragments and occasional bivalve fragments. Concentrations of pyrite between 68-75 cm possibly a very large burrow",,,,356,U1463,B,44,X,2,A
356-U1463B-44X-3-A,0,122.0,372.59,373.81,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,,,pyrite (disseminated),thinly bedded [I54],,,sharp,sub-horizontal,"Lithified, light greenish gray packstone with sand size grains and common burrows. Sparse forams and disseminated pyrite. An urchin spine occational bryozoan and bivalves. A 5 cm bed near the top of the Section (1--15 cm)",,,,356,U1463,B,44,X,3,A
356-U1463B-44X-4-A,0,139.0,373.81,375.2,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light greenish gray,,,pyrite (disseminated),thinly bedded [I54],common [B06],4.0,sharp,sub-horizontal,"Lithified, light greenish gray wackestone with fine sand size grains and moderate bioturbation. Chondrites burrows. Sparse benthic foraminfers and very sparse disseminated pyrite. Dark greenish gray wackestone bands 1-2 cm thick interbedded with the light greenish gray wackestone. Contacts basal and top sharp and sub-horizontal. Sparse bryozoan and a sea urchin spine",,,,356,U1463,B,44,X,4,A
356-U1463B-44X-5-A,0,149.0,375.2,376.69,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light greenish gray,,,pyrite (disseminated),,common [B06],4.0,,,"Lithified, light greenish gray wackestone with sand size grains and common bioturbation. Benthic foraminifers and pyrite grains concentrated in burrows. Sparse forams, bryozoa, bivalve fragments increasing towards base and two urchin spines.",,,,356,U1463,B,44,X,5,A
356-U1463B-44X-6-A,0,44.0,376.69,377.13,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light greenish gray,,,,,common [B06],4.0,bioturbated,sub-vertical,"Lithified, light greenish gray wackestone with sand size grains and common bioturbation. At the base, there is a bioturbated zone below which there is a change in color and less bioturbation.",,,,356,U1463,B,44,X,6,A
356-U1463B-44X-6-A,44,132.0,377.13,378.01,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,pyrite nodule,,slight [B06],2.0,,,"Below 44 cm, olive gray wackestone with sand size grains and slight bioturbation. Burrows are larger than above but less. Also present pyrite nodules. Sparse forams, bivalve fragments",,,,356,U1463,B,44,X,6,A
356-U1463B-44X-7-A,0,34.0,378.01,378.35,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light greenish gray,,,pyrite (disseminated),,common [B06],4.0,,,"Lithified, light greenish gray wackestone with sand size grains and common bioturbation (Chondrites). Disseminated pyrite sparse forams and bivalves",,,,356,U1463,B,44,X,7,A
356-U1463B-44X-7-A,34,94.0,378.35,378.95,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray wackestone with sand size grains and moderate bioturbation. Burrows are larger and less. Sparse forams and a few bryozoans",,,,356,U1463,B,44,X,7,A
356-U1463B-44X-CC-A,0,13.0,378.95,379.08,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,44,X,CC,A
356-U1463B-45X-1-A,0,138.0,379.7,381.08,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,greenish gray,,,pyrite nodule,,moderate [B06],3.0,,,"Lithified, greenish gray wackestone with fine sand size grains and moderate bioturbation.Disseminated pyrite fine grains. Few forams and occasional bryozoan fragments",,,,356,U1463,B,45,X,1,A
356-U1463B-45X-2-A,0,144.0,381.08,382.52,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light greenish gray,,,pyrite nodule,,slight [B06],2.0,,,"Lithified, light greenish gray wackestone with fine sand size grains and slight bioturbation. Occasional bryozoan,and bivalve fragments and pyrite nodule. Sparse forams increasing towards ase.",,,,356,U1463,B,45,X,2,A
356-U1463B-45X-3-A,0,52.0,382.52,383.04,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light greenish gray,,,pyrite (disseminated),,moderate [B06],3.0,,,Lithified light greenish gray wackestone with fine sand size grains and moderate bioturbaton. Sparse forams and occasional bryozoan. Soft sediment deformation: a fault between 47-51 cm,,,,356,U1463,B,45,X,3,A
356-U1463B-45X-3-A,52,126.0,383.04,383.78,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,,pyrite (disseminated),,complete [B06],6.0,,,"Lithified, dark greenish gray packstone with sand size grains consisting mainly of pyrite grains. Complete burrowing. Few bryozans and forams and increasing bivalve fragments",,,,356,U1463,B,45,X,3,A
356-U1463B-45X-3-A,52,126.0,383.04,383.78,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1463,B,45,X,3,A
356-U1463B-45X-4-A,0,113.0,383.88,385.01,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,,pyrite (disseminated),,complete [B06],6.0,wavy,sub-horizontal,LIthified dark greenish gray packstone with sand size grains. Most of the grains are pyrite that is disseminated through the packstone. The packstone is completely burrowed. Very few forams and bivalve fragments some concentrated in a few remaining burrows. Also bryozoa fragment At 3. 36. 86 cm sharp and wavy contacts,,,,356,U1463,B,45,X,4,A
356-U1463B-45X-5-A,0,121.0,385.01,386.22,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,,pyrite (disseminated),,complete [B06],6.0,,,"Lithified, dark greenish gray packstone with sand size grains of mainly pyrite it is completely bioturbated and mixed. Very sparse forams and bivalve fragments in a few remaining burrows.",,,,356,U1463,B,45,X,5,A
356-U1463B-45X-6-A,0,150.0,386.22,387.72,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark gray,,,pyrite (disseminated),,complete [B06],6.0,sharp,sub-horizontal,"Lithified, dark gray packstone with coarse sand size grains mostly consisting of pyrite. It is completely bioturbated a few burrows and sharp subhorizontal contacts remain. Concentrations of bivalve and bryozoan fragments",,,,356,U1463,B,45,X,6,A
356-U1463B-45X-7-A,0,112.0,387.72,388.84,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark gray,,,pyrite (disseminated),,complete [B06],6.0,,,LIthifited dark gray packstone with coarse sand size grains and complete bioturbation. The grains are abundant pyrite but also including macrofossils which are mainly bivalves and a few fragments of bryozoan. Not diverse.,,,,356,U1463,B,45,X,7,A
356-U1463B-45X-CC-A,0,7.0,388.84,388.91,lithified [B84],,grainstone [E&K72; D62],4.0,,grainstone,hemipelagic,dark gray,,,pyrite (disseminated),,complete [B06],6.0,,,LIthified dark gray grainstone with coarse sand size grains and complete bioturbation. The grains are composed of abundant pyrite and bivalve fragments. Possibly carbonate and quartz as well,,,,356,U1463,B,45,X,CC,A
356-U1463B-45X-CC-A,7,17.0,388.91,389.01,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,45,X,CC,A
356-U1463B-46X-1-A,0,45.0,389.4,389.85,lithified [B84],,grainstone [E&K72; D62],4.0,,grainstone,hemipelagic,dark gray,,parallel lamination,,,common [B06],4.0,sharp,sub-horizontal,"Lithifie, dark gray grainstone with very coarse sand size grains and common bioturbation. Beds are 3-5 cm thick and contain parallel laminae. Grains are composed of pyrite, carbonate, and greenish grains, Bioclasts are large (few cm's) with abundant bivalve fragments, lesser abundant bryozoan and gastropods. The section is commonly bioturbated with few remaining beds.",,,,356,U1463,B,46,X,1,A
356-U1463B-46X-1-A,45,145.0,389.85,390.85,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,grading (normal),,thickly bedded [I54],common [B06],4.0,sharp,sub-horizontal,"LIthified, dark greenish gray packstone with sand size grains. The packstone is light grayish brown in color and the grains contain abundant light brown carbonate grains, pyrite grains that are smaller than in the interval above and shell fragments are smaller and there are sand size. Bioclasts are mainly bivalve fragments with occasional bryozoan and they are sand size. Common bioturbation. There are several beds with sharp basal contacts, normally graded and with a mud layer on top. Each bed is about 5 cm thick",,,,356,U1463,B,46,X,1,A
356-U1463B-46X-2-A,0,146.0,390.85,392.31,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,parallel lamination,,,common [B06],4.0,sharp,sub-horizontal,"Lithified dark greenish gray packstone with coarse sand size grains composed of pyrite, carbonate and bioclasts mainly bivalves. Common bioturbation. There are two intervals of very coarse sand 38-79 cm and 122-144 cm. In these intervals the pyrite grains and bivalve fragments are larger.",,,,356,U1463,B,46,X,2,A
356-U1463B-46X-3-A,0,147.0,392.31,393.78,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,,,,common [B06],4.0,bioturbated,sub-horizontal,"Lithified dark greenish gray packstone and brownish gray packstone. The grain size varies from very coarse sand size grains to coarse sand size grains. The grains are composed of pyrite, bioclasts and carbonate grains. The dark greenish gray is composed of pyrite, bioclasts (mainly bivalves) and carbonate graines. The dark brownish gray packstone is composed of either hematite and/or oxidized pyrite grains, bioclasts (mainly bivalves) and carbonate grains. Bioturbation is common to complete (few burrows remain) and a few contacts are preseved but most are bioturbated",,,,356,U1463,B,46,X,3,A
356-U1463B-46X-4-A,0,104.0,393.78,394.82,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,,,,common [B06],4.0,,,"Lithified dark greenish gray packstone and brownish gray packstone. The grain size varies from very coarse sand size grains to coarse sand size grains. The grains are composed of pyrite, bioclasts and carbonate grains. The dark greenish gray packstone is composed of pyrite, bioclasts (mainly bivalves) and carbonate grains. The dark brownish gray packstone is composed of either hematite and/or oxidized pyrite grains, bioclasts (mainly bivalves) and carbonate grains. Bioturbation is common to complete (few burrows remain) and a few contacts are preserved but most are bioturbated This Section if mainly packstone with sand size grains.",,,,356,U1463,B,46,X,4,A
356-U1463B-46X-5-A,0,54.0,394.82,395.36,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,,,,common [B06],4.0,,,"This Section is mainly lithified dark greenish gray packstone and brownish gray packstone with sand size grains and one interval of very coarse sand size grains. The grains are composed of pyrite, bioclasts and carbonate grains. The dark greenish gray is composed of pyrite, bioclasts (mainly bivalves) and carbonate grains. The dark brownish gray packstone is composed of either hematite and/or oxidized pyrite grains, bioclasts (mainly bivalves) and carbonate grains. Bioturbation is common to complete (few burrows remain) and a few contacts are preseved but most are bioturbated",,,,356,U1463,B,46,X,5,A
356-U1463B-46X-CC-A,0,13.0,395.36,395.49,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark greenish gray,,,,,common [B06],4.0,,,"This Section is mainly lithified dark greenish gray packstone with coarse sand size grains. The grains are composed of pyrite, bioclasts and carbonate grains. The dark greenish gray is composed of pyrite, bioclasts (mainly bivalves) and carbonate grains.",,,,356,U1463,B,46,X,CC,A
356-U1463B-46X-CC-A,13,23.0,395.49,395.59,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,46,X,CC,A
356-U1463B-47X-1-A,0,34.0,399.1,399.44,lithified [B84],,grainstone [E&K72; D62],4.0,,grainstone,neritic,light greenish gray,,grading (normal),pyrite (disseminated),thickly bedded [I54],common [B06],4.0,wavy,sub-horizontal,"Lithified, light greenish gray grainstone with sand to gravel size grains. A sharp contact at 54 cm separates the gravel size grainstone from the lithology beneath. Above a 10 cm thick bed contains gravel size bioclasts (bivalves, benthic forams, few bryozoan). Above there several wavy contacts noted by dark gray. Moderate bioturbation. Bivalves and forams are very well preserved throughout this Section",,,,356,U1463,B,47,X,1,A
356-U1463B-47X-1-A,0,34.0,399.1,399.44,,,,4.0,,,,,,wavy lamination,,,,,scoured,sub-horizontal,,,,,356,U1463,B,47,X,1,A
