Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
367-U1499A-3H-7-A,13.0,69.0,26.13,26.69,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thick bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,3,H,7,A
367-U1499A-3H-CC-A,0.0,20.0,26.69,26.89,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thick bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,3,H,CC,A
367-U1499A-4H-1-A,0.0,61.0,26.5,27.11,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,very thick bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,1,A
367-U1499A-4H-1-A,61.0,121.0,27.11,27.71,silt rich,sand [Leg339],,silt rich sand,silt rich sand,100.0,GLEY 1 3/10Y (very dark greenish gray),very slightly consolidated [B84],silt [W22_1],2,fine sand [W22_2],4.0,moderate [2014],,,,irregular,curved,thick bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,1,A
367-U1499A-4H-1-A,121.0,150.0,27.71,28.0,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,very thick bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,1,A
367-U1499A-4H-2-A,0.0,145.0,28.0,29.45,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,very thick bed [B01],,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,2,A
367-U1499A-4H-3-A,0.0,150.0,29.5,31.0,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,,,very thick bed [B01],,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,3,A
367-U1499A-4H-4-A,0.0,145.0,31.0,32.45,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,,,very thick bed [B01],,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,4,A
367-U1499A-4H-5-A,0.0,107.0,32.5,33.57,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,very thick bed [B01],,moderate [DB86],2.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,5,A
367-U1499A-4H-5-A,107.0,109.0,33.57,33.59,,ash(tuff) [MMK88m],,ash(tuff),ash(tuff),100.0,2.5YR 6/3 (light reddish brown),very slightly consolidated [B84],silt [W22_1],2,silt [W22_1],2.0,moderate [2014],P [A92],1.0,,planar,horizontal,very thin bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,5,A
367-U1499A-4H-5-A,109.0,150.0,33.59,34.0,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,very thick bed [B01],,moderate [DB86],2.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,5,A
367-U1499A-4H-6-A,0.0,48.0,34.0,34.48,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,very thick bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,6,A
367-U1499A-4H-6-A,48.0,65.0,34.48,34.65,,silty sand [Leg339],with foraminifers [2014],silty sand,silty sand with foraminifers,100.0,GLEY 1 5/10Y (greenish gray),very slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4.0,poor [2014],,,,erosive,horizontal,medium bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,6,A
367-U1499A-4H-6-A,65.0,101.0,34.65,35.01,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thick bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,6,A
367-U1499A-4H-6-A,101.0,106.0,35.01,35.06,,silty sand [Leg339],with foraminifers [2014],silty sand,silty sand with foraminifers,100.0,GLEY 1 6/10Y (greenish gray),very slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4.0,poor [2014],,,,erosive,horizontal,very thin bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,6,A
367-U1499A-4H-6-A,106.0,145.0,35.06,35.45,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thick bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,6,A
367-U1499A-4H-7-A,0.0,64.0,35.5,36.14,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,well [2014],,,,planar,horizontal,very thick bed [B01],,moderate [DB86],2.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,7,A
367-U1499A-4H-7-A,64.0,68.0,36.14,36.18,,sand [Leg339],,sand,sand,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],fine sand [W22_2],4,very coarse sand [W22_2],7.0,moderate [2014],,,,erosive,horizontal,very thin bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,7,A
367-U1499A-4H-CC-A,0.0,18.0,36.18,36.41,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thick bed [B01],,moderate [DB86],2.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,4,H,CC,A
367-U1499A-5H-1-A,0.0,17.0,36.0,36.17,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,m,,,,gradational,horizontal,thick bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,1,A
367-U1499A-5H-1-A,17.0,23.0,36.17,36.23,,ash(tuff) [MMK88m],,ash(tuff),ash(tuff),100.0,2.5YR 6/2 (pale red),very slightly consolidated [B84],silt [W22_1],2,silt [W22_1],2.0,m,P [A92],1.0,,irregular,curved,very thin bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,1,A
367-U1499A-5H-1-A,23.0,86.0,36.23,36.86,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,very thick bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,1,A
367-U1499A-5H-1-A,86.0,100.0,36.86,37.0,,silt [Leg339],,silt,silt,100.0,GLEY 1 7/10Y (light greenish grey),very slightly consolidated [B84],silt [W22_1],2,silt [W22_1],2.0,moderate [2014],,,,erosive,horizontal,thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,1,A
367-U1499A-5H-1-A,100.0,150.0,37.0,37.5,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,thick bed [B01],,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,1,A
367-U1499A-5H-2-A,0.0,145.0,37.5,38.95,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,m,,,,gradational,horizontal,very thick bed [B01],,moderate [DB86],2.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,2,A
367-U1499A-5H-3-A,0.0,150.0,39.0,40.5,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,m,,,,gradational,horizontal,very thick bed [B01],,moderate [DB86],2.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,3,A
367-U1499A-5H-4-A,0.0,145.0,40.5,41.95,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,very thick bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,4,A
367-U1499A-5H-5-A,0.0,14.0,42.0,42.14,,clayey silt [MMK88],with silt [2014],clayey silt,clayey silt with silt,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thick bed [B01],,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,5,A
367-U1499A-5H-5-A,14.0,45.0,42.14,42.45,,silty sand [Leg339],,silty sand,silty sand,100.0,GLEY 1 3/10Y (very dark greenish gray),very slightly consolidated [B84],fine sand [W22_2],4,fine sand [W22_2],4.0,poor [2014],,,,gradational,horizontal,medium bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,5,A
367-U1499A-5H-5-A,45.0,59.0,42.45,42.59,,sand [Leg339],,sand,sand,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],coarse sand [W22_2],6,coarse sand [W22_2],6.0,poor [2014],,,,erosive,curved,medium bed [B01],,,,,,,,,,,,,,,,,,,,,,,,quartz sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,5,A
367-U1499A-5H-5-A,59.0,93.0,42.59,42.93,,clayey silt [MMK88],with silt [2014],clayey silt,clayey silt with silt,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thin bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,5,A
367-U1499A-5H-5-A,93.0,99.0,42.93,42.99,,silty sand [Leg339],with nannofossils [2014],silty sand,silty sand with nannofossils,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],fine sand [W22_2],4,fine sand [W22_2],4.0,poor [2014],,,,erosive,curved,very thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,5,A
367-U1499A-5H-5-A,99.0,150.0,42.99,43.5,,clayey silt [MMK88],with silt [2014],clayey silt,clayey silt with silt,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thick bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,5,A
367-U1499A-5H-6-A,0.0,7.0,43.5,43.57,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thin bed [B01],,moderate [DB86],2.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,6,A
367-U1499A-5H-6-A,7.0,19.0,43.57,43.69,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],fine sand [W22_2],4,fine sand [W22_2],4.0,poor [2014],,,,erosive,curved,thin bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,6,A
367-U1499A-5H-6-A,19.0,81.0,43.69,44.31,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thick bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,6,A
367-U1499A-5H-6-A,81.0,116.0,44.31,44.66,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],fine sand [W22_2],4,fine sand [W22_2],4.0,poor [2014],,,,gradational,horizontal,thick bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,6,A
367-U1499A-5H-6-A,116.0,125.0,44.66,44.75,,sand [Leg339],,sand,sand,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],fine sand [W22_2],4,coarse sand [W22_2],6.0,poor [2014],,,,erosive,curved,thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,6,A
367-U1499A-5H-6-A,125.0,145.0,44.75,44.95,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thin bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,6,A
367-U1499A-5H-7-A,0.0,9.0,45.0,45.09,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 5/10Y (greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,medium bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,7,A
367-U1499A-5H-7-A,9.0,14.0,45.09,45.14,,clayey silt [MMK88],,clayey silt,clayey silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],silt [W22_1],2,silt [W22_1],2.0,poor [2014],,,,erosive,horizontal,very thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,7,A
367-U1499A-5H-7-A,14.0,53.0,45.14,45.53,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 5/10Y (greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thin bed [B01],,heavy [DB86],3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,7,A
367-U1499A-5H-7-A,53.0,58.0,45.53,45.58,,clayey sand [MMK88],,clayey sand,clayey sand,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],silt [W22_1],2,fine sand [W22_2],4.0,poor [2014],,,,erosive,horizontal,very thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,7,A
367-U1499A-5H-7-A,58.0,68.0,45.58,45.68,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 5/10Y (greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,medium bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,5,H,7,A
367-U1499A-6H-1-A,0.0,13.0,45.5,45.63,,clayey sand [MMK88],,clayey sand,clayey sand,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],silt [W22_1],2,fine sand [W22_2],4.0,poor [2014],,,,erosive,curved,thick bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,6,H,1,A
367-U1499A-6H-1-A,13.0,150.0,45.63,47.0,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,very thick bed [B01],,moderate [DB86],2.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,6,H,1,A
367-U1499A-6H-2-A,0.0,65.0,47.0,47.65,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thick bed [B01],,moderate [DB86],2.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,6,H,2,A
367-U1499A-6H-2-A,65.0,98.0,47.65,47.98,,clayey sand [MMK88],,clayey sand,clayey sand,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],silt [W22_1],2,fine sand [W22_2],4.0,poor [2014],,,,erosive,curved,thick bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,6,H,2,A
367-U1499A-6H-2-A,98.0,113.0,47.98,48.13,,clay [Leg339],with silt [2014],clay,clay with silt,100.0,GLEY 1 4/10Y (dark greenish gray),very slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,horizontal,thick bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,6,H,2,A
367-U1499A-6H-2-A,113.0,150.0,48.13,48.5,,clayey sand [MMK88],with foraminifers [2014],clayey sand,clayey sand with foraminifers,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],silt [W22_1],2,fine sand [W22_2],4.0,poor [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,6,H,2,A
367-U1499A-6H-3-A,0.0,34.0,48.5,48.84,,clayey sand [MMK88],with foraminifers [2014],clayey sand,clayey sand with foraminifers,100.0,GLEY 1 4/N (dark gray),very slightly consolidated [B84],silt [W22_1],2,fine sand [W22_2],4.0,poor [2014],,,,erosive,curved,very thick bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,6,H,3,A
367-U1499A-6H-3-A,34.0,145.0,48.84,49.95,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,100.0,GLEY 1 6/10GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4.0,moderate [2014],,,,gradational,horizontal,very thick bed [B01],cyclic stratification,moderate [DB86],2.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,6,H,3,A
367-U1499A-6H-4-A,0.0,55.0,50.0,50.55,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,100.0,GLEY 1 6/10GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4.0,moderate [2014],,,,,,very thick bed [B01],cyclic stratification,moderate [DB86],2.0,,,,nodule,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,6,H,4,A
367-U1499A-6H-4-A,55.0,150.0,50.55,51.5,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,100.0,GLEY 1 4/10Y (dark greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4.0,moderate [2014],,,,,,very thick bed [B01],cyclic stratification,moderate [DB86],2.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,6,H,4,A
367-U1499A-6H-5-A,0.0,145.0,51.5,52.95,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,100.0,GLEY 1 4/10Y (dark greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4.0,moderate [2014],,,,,,very thick bed [B01],cyclic stratification,concretion,3.0,,,,nodule,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,6,H,5,A
367-U1499A-6H-6-A,0.0,6.0,53.0,53.06,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,100.0,GLEY 1 4/10Y (dark greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4.0,moderate [2014],,,,,,very thick bed [B01],cyclic stratification,concretion,3.0,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,6,H,6,A
