Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1427A-33H-CC-A,0.0,30.0,266.16,266.46,calcareous bearing,clayey silt [MMK88],with nannofossils [Leg339],calcareous bearing clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,33,H,CC,A
346-U1427A-34H-1-A,0.0,39.0,266.3,266.69,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,34,H,1,A
346-U1427A-34H-2-A,0.0,131.0,266.69,268.0,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,34,H,2,A
346-U1427A-34H-3-A,0.0,114.0,268.0,269.14,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,34,H,3,A
346-U1427A-34H-4-A,0.0,150.0,269.14,270.64,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,34,H,4,A
346-U1427A-34H-5-A,0.0,55.0,270.64,271.19,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,34,H,5,A
346-U1427A-34H-CC-A,0.0,35.0,271.19,271.54,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,34,H,CC,A
346-U1427A-35H-1-A,0.0,104.0,271.0,272.04,diatom bearing,clayey silt [MMK88],with biogenic carbonate [Leg339],diatom bearing clayey silt  with biogenic carbonate ,,,,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,35,H,1,A
346-U1427A-35H-1-A,104.0,107.0,272.04,272.07,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,35,H,1,A
346-U1427A-35H-1-A,107.0,150.0,272.07,272.5,diatom bearing,clayey silt [MMK88],with biogenic carbonate [Leg339],diatom bearing clayey silt  with biogenic carbonate ,,volcaniclastic-bearing,2.0,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,35,H,1,A
346-U1427A-35H-2-A,0.0,150.0,272.5,274.0,diatom bearing,clayey silt [MMK88],with biogenic carbonate [Leg339],diatom bearing clayey silt  with biogenic carbonate ,,,,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,35,H,2,A
346-U1427A-35H-2-A,122.0,123.0,273.72,273.73,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,35,H,2,A
346-U1427A-35H-3-A,0.0,67.0,274.0,274.67,diatom bearing,clayey silt [MMK88],with biogenic carbonate [Leg339],diatom bearing clayey silt  with biogenic carbonate ,,,,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,35,H,3,A
346-U1427A-35H-4-A,0.0,82.0,274.67,275.49,diatom bearing,clayey silt [MMK88],with biogenic carbonate [Leg339],diatom bearing clayey silt  with biogenic carbonate ,,,,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,35,H,4,A
346-U1427A-35H-CC-A,0.0,14.0,275.49,275.63,diatom bearing,clayey silt [MMK88],with biogenic carbonate [Leg339],diatom bearing clayey silt  with biogenic carbonate ,,,,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,35,H,CC,A
346-U1427A-36H-1-A,0.0,147.0,275.7,277.17,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2.0,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,36,H,1,A
346-U1427A-36H-2-A,0.0,112.0,277.17,278.29,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2.0,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,36,H,2,A
346-U1427A-36H-3-A,0.0,112.0,278.29,279.41,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2.0,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,36,H,3,A
346-U1427A-36H-4-A,0.0,72.0,279.41,280.13,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2.0,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,36,H,4,A
346-U1427A-36H-CC-A,0.0,25.0,280.13,280.38,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,36,H,CC,A
346-U1427A-37H-1-A,0.0,84.0,280.4,281.24,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2.0,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,37,H,1,A
346-U1427A-37H-2-A,0.0,90.0,281.24,282.14,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2.0,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,37,H,2,A
346-U1427A-37H-3-A,0.0,138.0,282.14,283.52,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2.0,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,37,H,3,A
346-U1427A-37H-4-A,0.0,130.0,283.52,284.82,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2.0,,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,37,H,4,A
346-U1427A-37H-5-A,0.0,62.0,284.82,285.44,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,37,H,5,A
346-U1427A-37H-CC-A,0.0,30.0,285.44,285.74,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,37,H,CC,A
346-U1427A-38H-1-A,0.0,84.0,285.1,285.94,,silt [Leg210],,silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,38,H,1,A
346-U1427A-38H-2-A,0.0,85.0,285.94,286.79,,silt [Leg210],,silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,38,H,2,A
346-U1427A-38H-3-A,0.0,150.0,286.79,288.29,,silt [Leg210],,silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,38,H,3,A
346-U1427A-38H-4-A,0.0,111.0,288.29,289.4,,silt [Leg210],,silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,38,H,4,A
346-U1427A-38H-5-A,0.0,58.0,289.4,289.98,,silt [Leg210],,silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,38,H,5,A
346-U1427A-38H-CC-A,0.0,27.0,289.98,290.25,,silt [Leg210],,silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,38,H,CC,A
346-U1427A-39H-1-A,0.0,74.0,289.8,290.54,,silt [Leg210],,silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,39,H,1,A
346-U1427A-39H-2-A,0.0,42.0,290.54,290.96,,silt [Leg210],,silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,39,H,2,A
346-U1427A-39H-2-A,42.0,45.0,290.96,290.99,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,39,H,2,A
346-U1427A-39H-2-A,45.0,117.0,290.99,291.71,,silt [Leg210],,silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,39,H,2,A
346-U1427A-39H-3-A,0.0,130.0,291.71,293.01,,silt [Leg210],with volcanic ash [Leg339],silt  with volcanic ash ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silt ,silt   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,39,H,3,A
346-U1427A-39H-4-A,0.0,114.0,293.01,294.15,,clayey silt [MMK88],with volcanic ash [Leg339],clayey silt  with volcanic ash ,,,,,5YR 3/1 (very dark gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey silt ,clayey silt   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,39,H,4,A
346-U1427A-39H-5-A,0.0,74.0,294.15,294.89,,clayey silt [MMK88],with volcanic ash [Leg339],clayey silt  with volcanic ash ,,,,,5YR 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,39,H,5,A
346-U1427A-39H-CC-A,0.0,26.0,294.89,295.15,nannofossil rich,clayey silt [MMK88],with foraminifers [Leg339],nannofossil rich clayey silt  with foraminifers ,,,,,5YR 3/1 (very dark gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,39,H,CC,A
346-U1427A-40H-1-A,0.0,116.0,294.5,295.66,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,volcaniclastic-bearing,2.0,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,40,H,1,A
346-U1427A-40H-2-A,0.0,150.0,295.66,297.16,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,volcaniclastic-bearing,2.0,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,40,H,2,A
346-U1427A-40H-3-A,0.0,120.0,297.16,298.36,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,volcaniclastic-bearing,2.0,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,40,H,3,A
346-U1427A-40H-4-A,0.0,57.0,298.36,298.93,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,volcaniclastic-bearing,2.0,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,40,H,4,A
346-U1427A-40H-CC-A,0.0,33.0,298.93,299.26,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,volcaniclastic-bearing,2.0,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,40,H,CC,A
346-U1427A-41H-1-A,0.0,65.0,299.2,299.85,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,41,H,1,A
346-U1427A-41H-2-A,0.0,96.0,299.85,300.81,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,41,H,2,A
346-U1427A-41H-3-A,0.0,75.0,300.81,301.56,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,volcaniclastic-bearing,2.0,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,41,H,3,A
346-U1427A-41H-4-A,0.0,147.0,301.56,303.03,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,volcaniclastic-bearing,2.0,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,41,H,4,A
346-U1427A-41H-5-A,0.0,97.0,303.03,304.0,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,volcaniclastic-bearing,2.0,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,41,H,5,A
346-U1427A-41H-CC-A,0.0,28.0,304.0,304.28,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,41,H,CC,A
346-U1427A-42H-1-A,0.0,66.0,303.9,304.56,silty [Leg339],calcareous ooze [Leg339],with diatoms [Leg339],silty  calcareous ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,42,H,1,A
346-U1427A-42H-2-A,0.0,94.0,304.56,305.5,silty [Leg339],calcareous ooze [Leg339],with diatoms [Leg339],silty  calcareous ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,42,H,2,A
346-U1427A-42H-3-A,0.0,143.0,305.5,306.93,silty [Leg339],calcareous ooze [Leg339],with diatoms [Leg339],silty  calcareous ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,42,H,3,A
346-U1427A-42H-4-A,0.0,119.0,306.93,308.12,silty [Leg339],calcareous ooze [Leg339],with diatoms [Leg339],silty  calcareous ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,42,H,4,A
346-U1427A-42H-5-A,0.0,57.0,308.12,308.69,silty [Leg339],calcareous ooze [Leg339],with diatoms [Leg339],silty  calcareous ooze  with diatoms ,,volcaniclastic-bearing,2.0,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,42,H,5,A
346-U1427A-42H-CC-A,0.0,23.0,308.69,308.92,silty [Leg339],calcareous ooze [Leg339],with diatoms [Leg339],silty  calcareous ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,42,H,CC,A
346-U1427A-43H-1-A,0.0,125.0,308.6,309.85,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,43,H,1,A
346-U1427A-43H-2-A,0.0,123.0,309.85,311.08,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,43,H,2,A
346-U1427A-43H-3-A,0.0,109.0,311.08,312.17,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,43,H,3,A
346-U1427A-43H-4-A,0.0,60.0,312.17,312.77,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,43,H,4,A
346-U1427A-43H-CC-A,0.0,36.0,312.77,313.13,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,43,H,CC,A
346-U1427A-44H-1-A,0.0,60.0,313.3,313.9,clayey [Leg339],calcareous ooze [Leg339],,clayey  calcareous ooze  with diatoms ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,44,H,1,A
346-U1427A-44H-2-A,0.0,93.0,313.9,314.83,clayey [Leg339],calcareous ooze [Leg339],,clayey  calcareous ooze ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey   calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,44,H,2,A
346-U1427A-44H-3-A,0.0,99.0,314.83,315.82,clayey [Leg339],calcareous ooze [Leg339],,clayey  calcareous ooze ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey   calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,44,H,3,A
346-U1427A-44H-4-A,0.0,128.0,315.82,317.1,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,44,H,4,A
346-U1427A-44H-4-A,72.0,73.0,316.54,316.55,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,44,H,4,A
346-U1427A-44H-5-A,0.0,69.0,317.1,317.79,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,44,H,5,A
346-U1427A-44H-CC-A,0.0,17.0,317.79,317.96,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,44,H,CC,A
346-U1427A-45H-1-A,0.0,141.0,318.0,319.41,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,98.0,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2.0,,,,,100.0,,,,,,346,U1427,A,45,H,1,A
346-U1427A-45H-2-A,0.0,148.0,319.41,320.89,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,98.0,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2.0,,,,,100.0,,,,,,346,U1427,A,45,H,2,A
346-U1427A-45H-3-A,0.0,37.0,320.89,321.26,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,98.0,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2.0,,,,,100.0,,,,,,346,U1427,A,45,H,3,A
